09-12-2013 10:40:05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, -1, null
09-12-2013 10:44:42, 0.0, 0.0, 0.0, 3.7037037037037033, 55.55555555555556, 0.0, 0, 0, [How to draw in jPanel? (swing/graphics Java) - Stack Overflow	http://stackoverflow.com/questions/6118737/how-to-draw-in-jpanel-swing-graphics-java, http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0CEkQFjAE&url=http://stackoverflow.com/questions/6118737/how-to-draw-in-jpanel-swing-graphics-java&ei=HtkxUrCHNov08AS4pYGAAQ&usg=AFQjCNGTSAgCNaa5ez3zt6uH-Sgs19jj2w&bvm=bv.52109249,d.eWU	http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0CEkQFjAE&url=http%3A%2F%2Fstackoverflow.com%2Fquestions%2F6118737%2Fhow-to-draw-in-jpanel-swing-graphics-java&ei=HtkxUrCHNov08AS4pYGAAQ&usg=AFQjCNGTSAgCNaa5ez3zt6uH-Sgs19jj2w&bvm=bv.52109249,d.eWU, Basic drawing in Java 2D	http://www.zetcode.com/gfx/java2d/basicdrawing/, http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0CD0QFjAC&url=http://www.zetcode.com/gfx/java2d/basicdrawing/&ei=HtkxUrCHNov08AS4pYGAAQ&usg=AFQjCNH-hrYEJ0jJ0p8efLHdso56LWLZSg&bvm=bv.52109249,d.eWU	http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0CD0QFjAC&url=http%3A%2F%2Fwww.zetcode.com%2Fgfx%2Fjava2d%2Fbasicdrawing%2F&ei=HtkxUrCHNov08AS4pYGAAQ&usg=AFQjCNH-hrYEJ0jJ0p8efLHdso56LWLZSg&bvm=bv.52109249,d.eWU, java draw - Google Search	https://www.google.com/search?q=java+draw&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a&channel=fflb]
09-12-2013 11:10:21, 0.0, 0.0, 4.878048780487805, 7.317073170731707, 75.60975609756098, 0.0, 0, -1, null
09-12-2013 11:11:20, 0.0, 0.0, 60.97560975609756, 2.4390243902439024, 9.75609756097561, 0.0, 0, -1, null
09-12-2013 11:12:05, 0.0, 0.0, 73.80952380952381, 0.0, 4.761904761904762, 0.0, 0, -1, null
09-12-2013 11:12:57, 0.0, 0.0, 71.73913043478261, 0.0, 17.391304347826086, 0.0, 0, -1, [Beginning Java - Unit 7 Graphics - Filling with Color	http://mathbits.com/MathBits/Java/Graphics/GraphingFill.htm, http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=0CDAQFjAB&url=http://mathbits.com/MathBits/Java/Graphics/GraphingFill.htm&ei=E9oxUqb7IYnQ8wTLkoCQCg&usg=AFQjCNFERl4Td-EmICM-VnvB8S2ryIvQEQ&bvm=bv.52109249,d.eWU	http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=0CDAQFjAB&url=http%3A%2F%2Fmathbits.com%2FMathBits%2FJava%2FGraphics%2FGraphingFill.htm&ei=E9oxUqb7IYnQ8wTLkoCQCg&usg=AFQjCNFERl4Td-EmICM-VnvB8S2ryIvQEQ&bvm=bv.52109249,d.eWU, fillrect color java - Google Search	https://www.google.com/search?q=fillrect+color+java&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a&channel=fflb]
09-12-2013 11:14:06, 0.0, 0.0, 66.66666666666666, 0.0, 4.761904761904762, 0.0, 0, -1, null
09-12-2013 11:14:29, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0, -1, null
09-12-2013 11:14:56, 0.0, 0.0, 56.81818181818182, 0.0, 4.545454545454546, 0.0, 0, -1, null
09-12-2013 11:15:22, 0.0, 0.0, 61.904761904761905, 0.0, 4.761904761904762, 0.0, 0, -1, null
